ASV_ID	F-2014-GULD04-1m-L	F-2014-GULD04-1m-S	F-2014-GULD04-20m-L	F-2014-GULD04-20m-S	F-2014-GULD04-250m-L	F-2014-GULD04-250m-S	F-2014-LL07-1m-S	F-2014-LL07-20m-S	F-2014-LL07-250m-L	F-2014-LL07-250m-S	F-2016-GULD04-1m-L	F-2016-GULD04-1m-S	F-2016-GULD04-20m-L	F-2016-GULD04-20m-S	F-2016-GULD04-250m-L	F-2016-GULD04-250m-S	F-2016-LL07-1m-L	F-2016-LL07-1m-S	F-2016-LL07-20m-L	F-2016-LL07-20m-S	F-2016-LL07-250m-L	F-2016-LL07-250m-S	F-2017-GULD04-1m-L	F-2017-GULD04-1m-S	F-2017-GULD04-20m-L	F-2017-GULD04-20m-S	F-2017-GULD04-250m-L	F-2017-GULD04-250m-S	F-2017-LL07-1m-L	F-2017-LL07-1m-S	F-2017-LL07-20m-L	F-2017-LL07-20m-S	F-2017-LL07-250m-L	F-2017-LL07-250m-S	S-2014-GULD04-1m-L	S-2014-GULD04-1m-S	S-2014-GULD04-20m-L	S-2014-GULD04-20m-S	S-2014-GULD04-250m-L	S-2014-GULD04-250m-S	S-2014-LL07-1m-L	S-2014-LL07-1m-S	S-2014-LL07-20m-L	S-2014-LL07-20m-S	S-2014-LL07-250m-L	S-2014-LL07-250m-S	S-2017-GULD04-1m-L	S-2017-GULD04-1m-S	S-2017-GULD04-20m-L	S-2017-GULD04-20m-S	S-2017-GULD04-250m-L	S-2017-GULD04-250m-S	S-2017-LL07-1m-L	S-2017-LL07-1m-S	S-2017-LL07-20m-L	S-2017-LL07-20m-S	S-2017-LL07-250m-L	S-2017-LL07-250m-S	S-2018-GULD04-1m-L	S-2018-GULD04-1m-S	S-2018-GULD04-20m-L	S-2018-GULD04-20m-S	S-2018-GULD04-250m-L	S-2018-GULD04-250m-S	S-2018-LL07-1m-L	S-2018-LL07-1m-S	S-2018-LL07-20m-L	S-2018-LL07-20m-S	S-2018-LL07-250m-L	S-2018-LL07-250m-S
d8f2170633b135bdb0aee8ba9bc66d58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b96ad791167d7c642dc6a8cdd92848b	0	0	0	0	83	110	0	0	148	144	0	0	0	0	0	126	0	0	0	0	0	123	0	0	0	0	0	188	0	0	0	0	0	133	0	0	0	0	0	103	0	0	0	0	54	137	0	0	0	0	0	112	0	0	0	0	54	179	0	0	0	0	0	62	0	0	0	0	0	72
f3553101547518093b1349ded85b4054	206	57	91	20	0	0	5	15	0	0	474	35	165	30	0	0	252	25	283	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0e9b20b93ca5883ab0942798de79a05a	0	0	9	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	46	0	80	0	0	0	27	0	10	0	0	9	90	11	104	0	0	4	150	0	57	0	3	56	223	50	147	0	0	63	0	0	82	0	0	0	0	3	122	0	25	0	17	0	214	0	0
ee5461900b6ae482e31acfe8df64e434	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	80	21	126	0	0	42	94	0	61	0	0	0	6	0	55	0	0	20	395	9	359	0	0	0	8	2	9	0	0	0	20	0	30	0	0	0	79	3	159	0	0	0	82	0	35	0	0
32d789e8f48f3c0c44f77dc1b6bb8790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1599	5	0	3	2	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
1e70e24316ae6ed2f2cd4885acd52c69	22	0	24	0	0	0	0	0	41	0	129	0	43	0	0	0	143	0	98	0	0	0	0	0	51	0	0	0	179	0	66	0	0	0	0	0	265	0	0	0	215	0	106	0	10	0	73	0	0	0	0	0	75	0	0	0	0	0	0	14	35	0	0	0	0	0	0	0	0	0
5316de9e5ea0f8d6c80d2619ce0310f9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	331	0	346	0	0	0	33	0	30	0	0	16	433	34	312	0	0	3	5	0	13	0	0	0	0	0	0	0	0	0	8	0	0	0	0
d513f826f0a680fae4c9324f842992a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	11	46	0	78	0	0	59	21	110	15	0	0	554	128	42	36	0	0	0	0	0	20	0	0	0	24	0	362	0	0
16b8bb82f4a10aa65e604ed810749343	0	0	0	0	68	91	0	0	77	78	0	0	0	0	0	97	0	0	0	0	0	79	0	0	0	0	0	146	0	0	0	0	19	141	0	0	0	0	0	80	0	0	0	0	62	114	0	0	0	0	90	78	0	0	0	0	80	91	0	0	0	0	0	63	0	0	0	0	0	47
439c27528a17c150a968d2d8133f935f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	450	0	0	0	456	0	203	0	0	0	83	0	36	0	0	0	81	0	0	0	0	0	37	0	0	0	0	0	0	0	43	0	0	0
b7ab8b9ce69d034da3de52a4c3e4108e	0	0	0	11	0	0	47	24	0	0	0	19	0	15	0	0	0	0	0	102	0	0	0	140	0	251	0	0	0	120	4	78	0	0	0	23	0	38	0	0	0	57	0	31	0	0	0	107	0	48	0	0	0	46	0	54	0	0	0	0	0	0	0	29	0	17	0	235	0	0
9a2d359f7cb8bb8c23852ccd83933a92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	68	32	52	88	0	0	9	0	22	3	0	0	0	0	28	32	0	0	84	410	128	264	0	0	0	241	11	11	0	0
993fef21aa930d43ddf486886ff2b5c4	0	0	0	0	0	213	0	0	0	111	0	0	0	0	4	111	0	0	0	0	0	53	0	0	0	0	0	148	0	0	0	0	0	143	0	0	0	0	0	73	0	0	0	0	0	56	0	0	0	0	0	92	0	0	0	0	38	247	0	0	0	0	0	29	0	0	0	0	0	159
73e81d632635b10ba67d04e1b7479fa5	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	28	0	24	0	91	0	54	0	20	0	0	0	0	0	18	0	24	0	14	0	2	0	296	0	686	0	90	0	35	0	9	0	52	0
9e25486ce7f0accfd749a4ee4e0ae36a	23	0	9	0	104	0	0	0	118	0	0	0	0	0	76	0	0	0	0	0	110	0	24	0	0	0	0	0	87	0	52	0	74	0	0	0	43	0	95	0	77	0	69	0	0	0	96	0	74	0	0	0	0	0	118	0	175	0	18	0	12	0	0	0	0	0	7	0	0	0
e0a977a43a0b283eeea1fabd840088c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	315	0	0	0	271	0	104	0	10	0	0	5	0	0	0	0	0	0	175	0	0	0	244	28	153	21	0	0	0	0	12	0	0	0
49d0242e48c7d06ab31a65e7dfedce30	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	9	14	23	0	0	35	0	18	2	0	0	0	0	0	0	0	0	0	5	0	8	0	0	396	272	526	70	0	0	10	18	18	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b2b18300478fb689b6e61d9b80fbc018	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	392	0	181	0	0	0	42	0	128	0	39	0	201	0	50	0	17	0	48	2	48	0	0	0	52	0	41	0	0	0	86	0	41	0	0	0	0	0	0	0	0	0
3996d18c5a7a68adb6a695169ecdd756	0	0	0	0	0	297	0	0	0	116	0	0	0	0	0	156	0	0	0	0	0	111	0	0	0	0	0	106	0	0	0	0	0	104	0	0	0	0	0	92	0	0	0	0	0	126	0	0	0	0	0	83	0	0	0	0	26	108	0	0	0	0	0	0	0	0	0	0	0	36
72bfb94cdbe9d25cf61cc04e79231228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	19	0	0	0	153	0	49	0	0	0	71	0	138	0	38	0	129	0	46	0	14	0	0	0	2	0	7	0	24	0	87	0	0	0	228	0	200	0	17	0	75	0	14	0	0	0
0404ea4982c5dc2e8d625420ebcdef6a	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	42	0	0	0	179	7	243	0	0	0	243	0	161	0	0	0	27	0	26	0	0	0	20	0	36	0	0	4	76	0	35	0	0	0	117	0	94	0	0	0	0	0	11	0	0	0	0	0	0	0	0
57e61189fa73d1bbd22e541c9454d0fa	0	0	0	0	0	134	0	0	101	70	0	0	0	0	0	93	0	0	0	0	0	93	0	0	0	0	0	163	0	0	0	0	0	79	0	0	0	0	0	113	0	0	0	0	35	40	0	0	0	0	0	59	0	0	0	0	95	93	0	0	0	0	0	47	0	0	0	0	0	81
4db3c23161df1cfadc95a66658d31fb6	0	0	0	0	37	137	0	0	72	99	0	0	0	0	0	94	0	0	0	0	0	129	0	0	0	0	0	98	0	0	0	0	0	106	0	0	0	0	0	100	0	0	0	0	0	62	0	0	0	0	0	82	0	0	0	0	54	96	0	0	0	0	0	44	0	0	0	0	0	68
acd6d49fed412e1214d838af24b4124e	0	14	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	3	0	56	0	0	0	130	0	223	0	0	0	80	0	33	0	0	0	67	3	46	0	0	0	0	0	0	0	0	0	58	0	98	0	0	5	45	0	64	0	0	0	0	0	0	0	0	0	46	0	207	0	0
7c820c49c5609e2fba3749e7a266cf62	0	93	0	0	0	0	108	191	0	0	0	237	0	238	0	0	0	0	0	157	0	0	0	65	0	90	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a695551fe16d4de7221df278e46b1525	0	0	0	0	34	98	0	0	52	89	0	0	0	0	0	87	0	0	0	0	0	79	0	0	0	0	0	72	0	0	0	0	0	67	0	0	0	0	48	111	0	0	0	0	0	93	0	0	0	0	0	81	0	0	0	0	77	107	0	0	0	0	0	34	0	0	0	0	0	91
6e9c6edf0ce8cf6813cb5e9efb83a89f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	59	0	41	0	598	4	248	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	6	40	11	0	0	5	31	10	41	0	0
b98ad62d17eb90606f761fc4de86246a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	77	0	0	0	188	0	216	0	0	0	41	0	33	0	0	0	42	26	51	0	0	0	57	0	170	0	0	0	0	0	220	0	0
d145928329525fc3e5078adb41e9a2c8	0	0	0	0	0	99	0	0	89	101	0	0	0	0	0	90	0	0	0	0	0	96	0	0	0	0	0	127	0	0	0	0	0	80	0	0	0	0	0	85	0	0	0	0	0	101	0	0	0	0	0	98	0	0	0	0	45	89	0	0	0	0	0	36	0	0	0	0	0	69
ff637d4bb877fac8dc834bdab72a56c9	0	0	0	0	0	69	0	0	101	126	0	0	0	0	0	95	0	0	0	0	0	81	0	0	0	0	0	96	0	0	0	0	0	89	0	0	0	0	0	77	0	0	0	0	0	103	0	0	0	0	0	109	0	0	0	0	68	118	0	0	0	0	0	0	0	0	0	0	0	56
56211c87a8ae51dd1d5e912b059be98b	0	0	0	0	106	0	0	0	180	0	0	0	0	0	99	0	0	0	0	0	73	0	0	0	0	0	63	0	0	0	0	0	95	0	0	0	0	0	110	9	0	10	0	0	187	0	0	0	0	0	67	0	0	0	0	0	123	0	0	0	0	0	64	0	0	0	0	0	0	0
6be40628f6df615e636ab3bec2a5b3b0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	972	0	0	0	0	0	113	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9d265ec63bcf66b5292d4c40d0ede9df	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	12	0	41	0	45	5	261	2	45	0	59	0	163	0	0	0	0	0	44	0	9	0	9	0	0	0	123	14	62	9	32	0	17	33	0	0	163	0
c7b33518a847baf3c4041977c14c2e5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	1104	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df299a6bb59fa4d16b35efaec1ebaa27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	95	6	101	0	372	0	318	0	77	0	0	0	0	0	38	0	13	0	32	0	24	0	0	0	0	0	0	0	7	0	0	0	0	0
69d65287af5870b45746afd189866c6a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	9	0	0	270	0	102	0	0	0	29	0	30	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	481	0	126	0	0	0
bd566fd84707fa5196aba323d718cfba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	112	0	0	0	272	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6bd02c050c8e7f1a5a4a33d2312e4acb	0	86	0	51	0	0	33	82	0	0	0	142	0	184	0	0	0	31	0	293	0	0	0	40	0	54	0	0	0	44	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a62491d4f5a2124e8aa9b5761ef22dc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	191	0	0	0	76	0	0	0	0	0	97	0	178	7	25	0	40	0	51	0	0	0	103	0	76	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	19	0	39	0	0
10332ac1a5620b2b52bb1b23cc9d4332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0	0	0	0	21	16	154	15	3	0	39	0	43	12	7	0	0	0	0	0	0	0	0	0	0	0	0	0	144	30	47	61	3	0	135	271	0	22	0	0
8c6962bf96655c2ebb5146099a15c38e	0	0	0	0	0	59	0	0	104	66	0	0	0	0	0	150	0	0	0	0	0	65	0	0	0	0	0	102	0	0	0	0	0	70	0	0	0	0	0	58	0	0	0	0	0	74	0	0	0	0	0	89	0	0	0	0	46	93	0	0	0	0	0	0	0	0	0	0	0	53
8c49ad2d2fdd54d246d1b917adf1c320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	24	27	0	21	9	0	0	0	0	0	8	6	177	0	76	0	0	0	51	86	221	234	7	0	0	0	0	62	0	0
b519d4aa42ffb3a50bd1a735715e58db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	14	14	17	0	0	0	45	9	23	0	0	0	108	0	279	0	0	0	145	0	102	0	0	5	65	0	33	0	0	0	35	0	15	0	0	0	0	0	16	0	0	0	29	6	31	0	0
9d2b336a8e1b81e066e7ac40a3f7bc3c	397	0	91	0	0	0	0	0	0	0	109	0	236	0	0	0	2	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b821d9f569ff5edaea777180cfe7232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	87	3	0	0	153	0	360	0	0	0	6	0	80	4	0	0	0	0	0	0	0	0	30	0	128	0	0	0	42	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ac3966dbb7a4aeec6ce2473ebdea90d0	0	0	0	0	42	86	0	0	46	65	0	0	0	0	0	52	0	0	0	0	0	88	0	0	0	0	0	63	0	0	0	0	0	89	0	0	0	0	0	83	0	0	0	0	41	50	0	0	0	0	0	65	0	0	0	0	42	67	0	0	0	0	0	50	0	0	0	0	0	53
68f37a448cdd3bbbe3c7354dd4d11533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	6	0	0	0	0	4	368	18	362	0	0	5	40	12	60	0	0	0	17	24	11	0	0	6	0	0	12	0	0	0	0	0	0	0	0	0	0	0	21	0	0
aa8bf38470cf8b51122d73f316eb8b93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	65	17	0	0	196	0	208	0	0	3	0	0	0	0	51	7	0	0	0	0	0	0	0	0	134	0	0	0	77	0	152	0	0
66368f7de16ced265cf444dda6e1358d	0	0	0	0	0	63	0	0	0	49	0	0	0	0	0	61	0	0	0	0	0	108	0	0	0	0	0	84	0	0	0	0	0	98	0	0	0	0	0	115	0	0	0	0	0	119	0	0	0	0	0	82	0	0	0	0	53	50	0	0	0	0	0	0	0	0	0	0	0	42
1c23447d0f714dc1534bd6d1c2155679	9	83	0	31	0	0	18	59	0	0	0	88	0	85	2	0	0	0	0	232	0	0	0	100	3	83	0	0	0	49	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0
a9e444fc5bf78a0f8eed3f13eefc7641	0	0	0	0	54	60	0	0	36	58	0	0	0	0	0	64	0	0	0	0	0	69	0	0	0	0	0	58	0	0	0	0	0	82	0	0	0	0	0	47	0	0	0	0	49	47	0	0	0	0	0	72	0	0	0	0	45	102	0	0	0	0	0	37	0	0	0	0	0	39
87045524561a0edb484e13700b49c1fb	0	0	0	0	55	0	0	0	112	0	0	0	0	0	57	0	0	0	0	0	119	0	0	0	0	0	161	0	0	0	0	0	9	4	0	0	0	0	175	0	0	0	0	0	105	0	0	0	0	0	47	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0
e80965e04fce379469b77b09e5c552d9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	13	0	0	0	0	0	40	0	0	0	0	0	34	0	0	0	0	0	33	0	0	0	0	0	18	0	0	0	0	0	199	0	0	0	5	0	0	0	16	0	7	0	31	0	361	28	0	0	101	0
941e6fabf3f47dbe627f1ed6cb1d02f3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	40	57	0	0	77	0	36	0	92	0	0	0	31	17	33	0	117	0	142	0	97	0	21	0	0	17	0	0	0	16	0	0	0	0
522253ffb4604fde0497d6f58c876565	0	0	0	0	0	92	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	146	0	0	0	0	0	71	0	0	0	0	0	69	0	0	0	0	0	63	0	0	0	0	0	104	0	0	0	0	73	106	0	0	0	0	0	0	0	0	0	0	0	52
15b7094a82cafb27326222f0eee2fe90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	33	0	0	0	0	0	8	0	0	0	0	0	0	0	14	0	7	10	0	0	19	35	16	89	0	2	23	571	8	22	0	0
5d49b0d38a72ed0ad2b19594f742e138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	68	0	0	0	0	0	91	0	0	0	118	0	110	0	0	0	46	23	75	0	0	0	91	0	72	0	0	0	0	0	111	0	0
5eae6421b99ad7608e9b59053ff66848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	15	100	19	72	0	162	0	61	0	0	0	0	0	0	0	0	0	32	0	0	0	64	0	125	0	0	0	0	0	172	0	0	0	0	0
ebcc70643ad22f60d037ced726958ce3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495	0	0	0	131	0	0	0	0	0	2	0	30	0	0	0	0	0	0	0
d0fcbdf33632e8f458aceef4926f9d1e	0	108	0	40	0	0	52	71	0	0	0	158	0	148	0	0	0	28	0	114	0	0	0	20	0	40	0	0	0	28	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d778e1b98336ca4b0a5cf836cf9b93d9	0	0	0	7	0	0	0	14	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	25	0	45	0	0	0	20	0	5	0	0	6	43	10	66	6	0	58	28	34	63	8	4	0	45	0	23	0	0	19	98	13	27	0	0	0	0	0	10	0	12	0	0	0	135	0	0
00f97b5e3c522766ba9b6196a426c9c8	53	38	0	35	0	0	77	107	0	0	215	100	62	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c6ba9537c5d8269527cea5c5c28809a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	82	0	144	0	0	0	67	0	59	0	0	0	0	0	27	0	0	0	0	0	24	0	0	0	43	0	42	0	0	0	42	0	55	0	0	0	0	0	0	0	0	0	43	0	124	0	0
4e5b62d0e3cf92c527b837e3107e7e16	0	0	0	0	28	73	0	0	0	38	0	0	0	0	0	66	0	0	0	0	0	105	0	0	0	0	0	46	0	0	0	0	0	62	0	0	0	0	0	53	0	0	0	0	0	52	0	0	0	0	0	45	0	0	0	0	48	72	0	0	0	0	0	46	0	0	0	0	0	55
de7e54623e302bd4dbd6a934891e7670	0	55	0	25	0	0	23	47	0	0	0	108	4	179	0	0	0	0	0	170	0	0	0	68	0	49	0	0	8	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90a9f6b9204bae7a137bdec0a963c0a5	0	0	0	0	34	28	0	0	89	54	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	119	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	49	86	0	0	0	0	0	0	0	0	0	0	0	61
a367f7d42bc551463b44f9439e3a94a9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	609	0	97	0	30	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ae6868bc71087955532ff869f0486ea3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	8	178	0	0	0	37	0	17	0	0	0	46	0	317	0	0	0	40	0	0	0	44	0	0	0	0	0	0	0	50	0	0	0	0	0
2c3da1e1f77b32cc834d5df69d521072	0	0	0	0	96	0	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	165	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3d16de788f613313962c3a8493c5a5e9	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	8	84	0	3	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	251	25	204	0	0	16	30	6	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e1dc982e966d732c74173c6c291fde9	0	0	0	0	67	71	0	0	0	51	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	47	0	0	0	0	59	52	0	0	0	0	0	42	0	0	0	0	0	57
5629ec5859c7c689bde7a7ab1c9ade2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	31	0	0	0	11	0	12	0	0	0	116	0	82	3	0	0	35	2	43	0	0	0	36	0	21	0	0	0	135	0	94	0	0	0	0	0	0	0	0	0	0	0	77	0	0
a285a7e329b34749557402877a15b770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	113	0	0	0	0	0	0	0	0	0	87	0	47	0	0	0	0	0	0	0	0	0	66	0	107	0	0	0	0	205	0	0	0	0
0c6ed8074d059ef6a22c052e375ecbff	34	0	2	0	359	13	8	20	184	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bfb1bd62caf81be3d8406e0164f8f4c3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	102	0	0	29	181	0	220	0	0	0	0	0	0	0	50	0	0	0	0	0	0	11	0	0	45	0	0	0	0	0	0	0	0
927ffa039c0b14e63bb7f80cf265e041	365	0	293	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d96b589f44e5897fa351da24ad89e2c9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	55	0	0	0	162	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b6bc7d3fb6f4fb352da7e3f04627067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	460	0	0	0	69	0	0	0	0	0
