ASV_ID	F-2014-GULD04-1m-L	F-2014-GULD04-1m-S	F-2014-GULD04-20m-L	F-2014-GULD04-20m-S	F-2014-GULD04-250m-L	F-2014-GULD04-250m-S	F-2014-LL07-1m-S	F-2014-LL07-20m-S	F-2014-LL07-250m-L	F-2014-LL07-250m-S	F-2016-GULD04-1m-L	F-2016-GULD04-1m-S	F-2016-GULD04-20m-S	F-2016-GULD04-250m-L	F-2016-GULD04-250m-S	F-2016-LL07-1m-L	F-2016-LL07-1m-S	F-2016-LL07-20m-S	F-2016-LL07-250m-L	F-2016-LL07-250m-S	F-2017-GULD04-1m-L	F-2017-GULD04-1m-S	F-2017-GULD04-20m-L	F-2017-GULD04-20m-S	F-2017-GULD04-250m-L	F-2017-GULD04-250m-S	F-2017-LL07-1m-L	F-2017-LL07-1m-S	F-2017-LL07-20m-L	F-2017-LL07-20m-S	F-2017-LL07-250m-L	F-2017-LL07-250m-S	S-2014-GULD04-1m-L	S-2014-GULD04-1m-S	S-2014-GULD04-20m-L	S-2014-GULD04-20m-S	S-2014-GULD04-250m-L	S-2014-GULD04-250m-S	S-2014-LL07-1m-S	S-2014-LL07-20m-S	S-2014-LL07-250m-L	S-2014-LL07-250m-S	S-2017-GULD04-1m-L	S-2017-GULD04-1m-S	S-2017-GULD04-20m-L	S-2017-GULD04-20m-S	S-2017-GULD04-250m-L	S-2017-GULD04-250m-S	S-2017-LL07-1m-L	S-2017-LL07-20m-L	S-2017-LL07-20m-S	S-2017-LL07-250m-L	S-2017-LL07-250m-S	S-2018-GULD04-1m-L	S-2018-GULD04-1m-S	S-2018-GULD04-20m-L	S-2018-GULD04-20m-S	S-2018-GULD04-250m-L	S-2018-GULD04-250m-S	S-2018-LL07-1m-L	S-2018-LL07-1m-S	S-2018-LL07-20m-S	S-2018-LL07-250m-L	S-2018-LL07-250m-S
46365653fddb0b6c2993c64d68e37435	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	73	0	0	0	0	0	0	0	34	0	0	0	0	0	24	20	65	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0
582278f9172d2bea9566585efc0efaac	0	0	0	0	0	202	0	0	0	0	0	0	0	0	68	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	16	0	0	0	0	0
ce5d3945aa3e889dff9b6d43d48237b6	0	0	0	0	0	45	0	0	0	0	0	0	0	0	51	0	0	0	0	31	0	0	0	0	0	64	0	0	0	0	0	50	0	0	0	0	0	25	0	0	0	20	0	0	0	0	0	19	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0
e6ddd1f6ce622c5526a14bc5cdc0a5fd	0	0	0	0	0	21	117	24	0	0	4	0	0	0	0	0	21	0	0	0	0	191	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0
30430dcf144a178b171104ea8a4d9249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	126	184	79	8	0	0	9	0	12
ef0106ca4ba42d99620a64ea009e5881	0	0	0	0	0	42	0	0	0	24	0	0	0	0	31	0	0	0	0	43	0	0	0	0	0	60	0	0	0	0	0	84	0	0	0	0	0	22	0	0	0	57	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0
195d16225396d4466eaf0d521cb48728	0	0	0	0	0	167	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	53	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0
3fed66fe7bcf11719fa58b04ace41ee0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	259	18	20	20	0	14	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84bebb8ac46504f55e1b5f252a5598e1	0	0	0	0	0	85	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	53	0	0	0	0	2	42	0	0	0	27	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0
f9b725dcaeca5b57328937a475e8a87a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	80	29	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	46	0	0	0	0	0	0
558408311f2e66fba76c2c00e718473b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	111	39	187	0	0	0	2	0	17	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
9a47593854cf99ed804bbb8768467c5c	0	0	0	0	0	197	0	0	0	12	0	0	0	0	43	0	0	0	0	32	0	0	0	0	0	17	0	0	0	0	0	28	0	0	0	0	0	43	0	0	0	18	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0
81a786ac77732a707f207bbc5e40d52f	0	0	0	0	135	59	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	47	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	18	32	0	0	0	0	49
a6ddd1185614438400e97a211d168ab1	0	0	0	0	0	53	0	0	0	0	0	0	0	0	47	0	0	0	0	30	0	0	0	0	0	56	0	0	0	0	0	78	0	0	0	0	0	28	0	0	0	25	0	0	0	0	0	17	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0
60ef79c7598b4bb8bfac608371581367	0	0	0	0	0	105	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	21
5c83765425ae66932013e9bfe13d10f4	0	0	0	0	0	96	0	0	0	0	0	0	0	0	82	0	0	0	0	43	0	0	0	0	0	53	0	0	0	0	0	33	0	0	0	0	0	55	0	0	0	16	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0
ce8a276de857731da8ccb0f29e920e58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	5	0	0	0	0	0	66	0	85	8	0	82	9	0	0	10	18	0	56	0	0	4	0	6	0	0	0	0	0	23	0	0	0	0	28	0	0
ea1681774a9a9d71bcecb46e4e711164	0	0	0	0	0	237	0	0	0	0	0	0	0	0	34	0	0	0	0	30	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	31	0	0	0	0	0
67a4997f3abbc84fb1c309673341abff	0	0	0	0	0	49	0	0	0	0	0	0	0	0	53	0	0	0	0	33	0	0	0	0	0	82	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	24	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0
2cb7abbd1ab07b124b792793e22c6f01	0	0	0	0	0	33	0	0	0	0	0	0	0	0	79	0	0	0	0	39	0	0	0	0	0	37	0	0	0	0	0	56	0	0	0	0	0	44	0	0	0	61	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
e5b4e4c665fec2ad330c665a93975a5e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	51	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0
898d6ab0223f9b1d3fe06d196883eeea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	20	0	0	0	0	0	11	0	0	0	0	0	52	0	82	0	24	25	0	0	0	0	58	0	72	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	17	0	0
44dfff2a8a61f92d74ba71e02c5450ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	104	24	223	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
37b0014d3917f6035c93fc39db0cdaae	0	0	0	0	0	0	42	0	0	0	20	0	0	0	0	0	9	0	0	0	156	51	30	0	0	0	23	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b9ed07529fb0217a6679d37ea220a5c9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a9468ca84aef0ef635be6d103dfdcebc	0	0	0	0	0	42	0	0	0	0	0	0	0	0	48	0	0	0	0	35	0	0	0	0	0	111	0	0	0	0	0	34	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0
5dba7dc0a0d7d4e64df3c3631af428e8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	66	0	25	0	0	0	26	0	69	0	0	26	0	0	0	0	16	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2242564a48815d02189990f1e6abc77d	0	0	0	0	0	43	0	0	20	23	0	0	0	0	50	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	39	0	0	10	38	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0
2bd211347016e32b2a2c67a7bd9eddb9	0	0	0	0	0	32	0	0	21	0	0	0	0	0	43	0	0	0	0	13	0	0	0	0	0	63	0	0	0	0	0	32	0	0	0	0	0	20	0	0	0	51	0	0	0	0	0	11	0	0	0	13	93	0	0	0	0	0	0	0	0	0	0	0
92f9c7a4e9d81f93a61f20bc209439c3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	69	0	138	0	0	0	0	0	0	0	2	0	0	113	0	0	0	0	0	0	0
3df130678e6d0aa5e1e44ce3577e9f4d	0	0	0	0	0	159	0	0	0	0	0	0	0	0	71	0	0	0	0	53	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176243a65e5a7b0337538fe38e74eb7f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	96	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0
4c47f3d1dcb959bad1ce8f7b92477012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	6	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24e295ca64def614e0b08ae474d2de04	0	0	0	0	0	0	16	3	0	15	0	0	0	0	0	0	0	0	0	0	9	102	0	0	0	0	0	58	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0
aa078d385e4963f35e7167741ef8b012	0	0	0	0	0	60	0	0	0	0	0	0	0	0	39	0	0	0	0	49	0	0	0	0	0	41	0	0	0	0	0	33	0	0	0	0	0	33	0	0	0	41	0	0	0	0	0	32	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0
20498a8e3b02eaefd2ad676c08e833f1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	176	0	0	26	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a91d00ff54a57a7e0b4f1e19e86c72ef	0	0	0	0	0	0	70	15	0	5	3	0	50	0	0	0	42	18	0	0	0	118	0	0	0	0	0	26	0	13	0	0	0	0	0	4	0	4	0	0	0	0	0	4	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
1f5f6c986b8cca05d92f6718a51239bf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	94	8	20	0	0	15	0	15	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	34	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
234e32785256a6771ae89b58316938a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	41	0	103	0	55	34	0	0	28	0	33	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2dda0cf7fe5fd5572f238ac760be6590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	8	0	0	0	6	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	71	0	0	0	0	0
0e83728f7ad4609c0503c725c0ca4881	0	0	0	0	0	57	33	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0
03f9b4536cfa51fc6adddc65b22bbfc8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	33	0	0	0	45	12	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
24391a61ecf7755e987d37a3383ff836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	80	0	0	64	0	0	0	0	50	0	62	0	0	0	0	17	0	0	0	0	0	37	0	0	0	0	28	0	0
cdfb629213a66385de9a4507e73145e1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	10	0	19	0	25	236	21	0	0	0	11	0	0	0	0	0	0	9	0	0	0	0	0	35	0	0	0	0	0	0	0
9d5ff5fb802cfd2c729bdbfecb9c69e8	0	0	0	0	0	99	77	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bd1acc8433c9d5a93f22dcba76db225d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	17	0	0	0	9	36	0	118	0	0	8	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0
66550798ebdc9b593e0eddefb4554f57	0	0	0	0	33	56	0	0	71	12	0	0	0	0	24	0	0	0	16	7	0	0	0	0	0	23	0	0	0	0	0	14	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	35	51	0	0	0	0	0	0	0	0	0	0	0
bf039cc2a711b3fa3f36db948e101449	0	0	0	0	0	0	0	0	64	6	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	36	0	0	0	0	0	23	0	0	0	0	36	5	0	0	64	0	0	0	0	0	31	7	0	0	0	48	32	0	0	0	0	0	0	0	0	0	0	0
8bd04608841f51a7586106764004e506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	132	34	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0
6d9fbf9caeae068c51280caf0bb91483	0	0	0	0	0	0	0	27	0	0	216	0	0	0	0	30	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4b08f25a2eae1402404e96bd8579bb45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	49	0	114	0	0	67	0	0	0	0	25	0	59	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
06ad8aee2710d4b77d4121a90e32bfb7	0	0	0	0	0	65	127	29	0	0	0	0	19	0	0	0	23	27	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0
086701f9033187ea7dfa5d6a8d7b6598	0	0	0	0	0	47	0	0	0	0	0	0	0	0	32	0	0	0	0	59	0	0	0	0	0	75	0	0	0	0	0	31	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0
3c51d1cc75c5438a454147a7ee4d8b22	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	77	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b27d74cbf3a3e7e54bde91e2fc3d4eb	0	0	0	0	0	0	177	52	0	0	0	0	10	0	0	0	39	16	0	0	0	44	0	10	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c5b59d5f6afd7af088696f4209eebc42	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	342	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53b4b4599ec5ed87f4b0b7b806ec7122	0	0	0	0	13	12	0	0	23	0	18	0	0	28	38	0	17	0	26	23	0	0	0	0	0	139	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
fec340993a739ee01f6eb267e367ea53	0	0	0	0	0	0	250	46	0	0	27	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e9e40945b6ea0ad3b0b78f3e2b5a8368	0	0	0	0	0	0	69	18	0	0	0	0	0	0	0	0	13	0	0	0	0	124	0	24	0	0	0	10	0	3	0	0	0	12	0	36	0	0	13	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
14d4b2f7dd29a7ab7ff109330b6b3b3f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	10	0	0	0	0	24	0	0	0	0	0	311	0	0	0	0	0	0	0
92344eab5f5f3e5a1b557af52267865b	0	0	0	0	0	78	0	0	0	24	0	0	0	0	72	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	18	0	0	0	0	0	40	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0
5512d5833b8090cb8f017b0095b0e102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	65	0	0	0	0	0	61	0	0	0	0	0	81	0	0	0	0	0	34	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504002ddd12ddd7d782213d502db052a	0	0	0	0	33	9	0	0	72	0	0	0	0	54	0	0	0	0	26	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	34	7	0	0	17	0	0	0	0	0	31	0	0	0	0	39	15	0	0	0	0	0	0	0	0	0	0	0
f3765bc06280a5199be7bae8366e3497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	62	0	77	0	0	0	0	0	84	0	9	0	0	0	20	0	0	0	0	0	0	0	11	8	0	0	0	0	0	56	0	0	0	0	0	0	0	0
7423f45961b915601c3561b2cbd1451d	0	0	0	0	19	38	0	0	28	10	0	0	0	0	40	0	0	0	27	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	34	29	0	0	0	0	20	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0
c4d5216c8030045c70e2fb0235f9d965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	9	0	0	0	0	0	11	0	21	0	181	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0
c00d2b28aa0786b184b4839b5379c80e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	25	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	294	9	0	0	0	5	0	0
459f543dcf39028ebec220de64e38a91	0	0	0	0	0	32	0	0	0	0	0	0	0	0	50	0	0	0	0	40	0	0	0	0	0	69	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	17	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0
13e901c11bca01d956c297138859b47f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	77	0	44	0	0	0	73	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	6	0	47	0	0	0	0	0	0	0	0
d5c7ef3f21279707b9836dfe508d0c50	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	19	0	0	0	141	0	7	0	0	0	31	0	20	0	0	0	0	0	17	0	31	13	0	0	0	0	10	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3a625b7d577484e20be964173f0042fe	0	0	0	0	35	15	0	0	43	4	0	0	0	6	7	0	0	0	39	7	0	0	0	0	0	12	0	0	0	0	12	15	0	0	0	0	18	0	0	0	54	0	0	0	0	0	27	17	0	0	0	11	21	0	0	0	0	0	0	0	0	0	0	0
a107dcd2b64ade56e5bc6f1fedda8929	0	0	0	0	0	41	0	0	0	0	0	0	0	0	53	0	0	0	0	91	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0
3f282cb51ac47d4fc2a4986cd98c7a96	0	0	0	0	29	18	0	0	59	9	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	14	0	0	0	0	35	21	0	0	0	0	0	0	0	0	22	15	0	0	0	30	38	0	0	0	0	0	0	0	0	0	0	0
d529c204220062133dd7b6a2f67fa4ac	0	0	0	0	17	0	0	0	11	0	0	0	0	4	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	32	0	0	0	46	0	0	0	0	0	25	37	0	0	0	19	77	0	0	0	0	0	0	0	0	0	0	0
224d42c97b1f02739099a51abed90d0d	0	0	0	0	42	11	0	0	70	4	0	0	0	30	0	0	0	0	62	20	0	0	0	0	0	23	0	0	0	0	0	12	0	0	0	0	21	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531abeb510e182dfee85e6579c0ab60b	0	0	0	0	0	63	29	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	110	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0
a76999723fa3977d97b2cc48222bea28	0	0	0	0	0	33	0	0	0	15	0	0	0	0	35	0	0	0	0	41	0	0	0	0	0	64	0	0	0	0	0	39	0	0	0	0	0	31	0	0	0	21	0	0	0	0	0	10	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
2ae21143ed052a0c2be44705f04772ac	0	0	0	0	0	6	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	42	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	11	0	13	0	0	0	13	44	0	0	0	0	0	0	0	0	0	0	0
66c67200caef340a91624d5cb43c7ede	0	0	0	0	0	126	0	0	0	9	0	0	0	0	15	0	0	0	0	10	0	12	0	0	0	20	0	0	0	0	0	10	0	0	0	4	0	75	0	0	0	29	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	14	0	0	0	0	3
df7c0783fa5ed68975dd94fbc378fbb4	0	0	0	0	0	71	0	0	0	11	0	0	0	2	45	0	0	0	0	16	0	0	0	0	0	42	0	0	0	0	0	30	0	0	0	0	0	20	0	0	0	17	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0
293a5d5d9191447f7d5facaa0b345e03	0	0	0	0	0	0	82	13	0	0	10	0	14	0	0	0	188	14	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9982f1c35d7c8e4d0f64b966957a2a2b	0	0	0	0	0	135	0	0	0	8	0	0	0	0	50	0	0	0	0	22	0	0	0	0	0	37	0	0	0	0	0	10	0	0	0	0	0	38	0	0	0	15	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0
3388b0bace3f8f6031beab177595694d	0	0	0	0	0	63	0	0	0	8	0	0	0	0	31	0	0	0	0	19	0	0	0	0	0	76	0	0	0	0	0	31	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0
7509bc9b02bb6edeb6d1b66afecb70a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	48	0	130	0	0	39	0	0	0	0	14	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ddcbf67cd67d40078867e7e1d452d498	0	0	0	0	77	116	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e78553581757581aeedfbccf3fcf7538	0	0	0	0	0	36	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	97	0	0	0	0	0	0	0	0	0	0	0
f8179ca4a000133ec7b483e690862c13	0	0	0	0	0	62	0	0	0	0	0	0	0	0	43	0	0	0	0	43	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0
